,Id,Cantidad_Victimas,Fecha,Anio,Mes,Dia,Hora,Franja_Horaria,Lugar_Hecho,Tipo_Calle,Calle,Altura,Barrio,Coordenada x,Coordenada y,Participantes,Victima,Acusado,Hora del día,Dia_Semana,Tipo_Dia
380,20180106,1,2018-10-04,2018,10,4,22:02:00,Noche,"Figueroa Alcorta, Pres. Av. y Echeverria",AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",cruce_de_calles,13,-58.43674281,-34.55161027,MOTO-MOTO,MOTO,MOTO,22,Thursday,Dia_de_Semana
381,20180107,1,2018-10-06,2018,10,6,14:20:00,Tarde,Rivadavia Av. y Jujuy Av.,AVENIDA,RIVADAVIA AV.,cruce_de_calles,3,-58.40596860,-34.61011987,PEATON-PASAJEROS,PEATON,PASAJEROS,14,Saturday,Fin_de_Semana
382,20180108,1,2018-10-09,2018,10,9,14:00:00,Tarde,"De Los Italianos Av. y Guemes, Macacha",AVENIDA,DE LOS ITALIANOS AV.,cruce_de_calles,1,-58.36154069,-34.60463618,MOTO-AUTO,MOTO,AUTO,14,Tuesday,Dia_de_Semana
383,20180109,1,2018-10-10,2018,10,10,22:12:00,Noche,"Tucuman y Alem, Leandro N. Av.",AVENIDA,TUCUMAN,cruce_de_calles,1,-58.37062179,-34.60066507,PEATON-PASAJEROS,PEATON,PASAJEROS,22,Wednesday,Dia_de_Semana
384,20180110,1,2018-10-13,2018,10,13,03:05:00,Madrugada,"Corrientes Av. y Gallardo, Angel Av.",AVENIDA,CORRIENTES AV.,cruce_de_calles,15,-58.43220014,-34.60207186,PEATON-MOTO,PEATON,MOTO,3,Saturday,Fin_de_Semana
385,20180111,1,2018-10-19,2018,10,19,12:13:00,Mañana,AU Perito Moreno y Av. Eva Perón SENTIDO CENTRO,AUTOPISTA,AUTOPISTA PERITO MORENO,cruce_de_calles,9,-58.46958442,-34.64949724,MOTO-CARGAS,MOTO,CARGAS,12,Friday,Dia_de_Semana
386,20180112,1,2018-10-24,2018,10,24,09:18:00,Mañana,Muñecas y Serrano,CALLE,MU?ECAS,cruce_de_calles,15,-58.44671397,-34.59970903,MOTO-CARGAS,MOTO,CARGAS,9,Wednesday,Dia_de_Semana
387,20180113,1,2018-10-25,2018,10,25,11:00:00,Mañana,"Artigas, Jose Gervasio, Gral. y Tres Arroyos",CALLE,"ARTIGAS, JOSE GERVASIO, GRAL.",cruce_de_calles,11,-58.47152163,-34.61474911,MOTO-CARGAS,MOTO,CARGAS,11,Thursday,Dia_de_Semana
388,20180114,1,2018-10-30,2018,10,30,02:15:00,Madrugada,Solis e Independencia Av.,AVENIDA,SOLIS,cruce_de_calles,1,-58.39032921,-34.61807951,MOTO-AUTO,MOTO,AUTO,2,Tuesday,Dia_de_Semana
389,20180115,1,2018-10-31,2018,10,31,12:30:00,Mañana,"Bosch, Ventura y Paz, Gral. Av.",CALLE,"BOSCH, VENTURA",cruce_de_calles,9,-58.52887773,-34.64297861,PEATON-PASAJEROS,PEATON,PASAJEROS,12,Wednesday,Dia_de_Semana
390,20180116,1,2018-11-01,2018,11,1,10:50:00,Mañana,"Paz, Gral. Av. 14800",AVENIDA,"PAZ, GRAL. AV.",14800.0,8,-58.49371157,-34.67981324,PEATON-CARGAS,PEATON,CARGAS,10,Thursday,Dia_de_Semana
391,20180117,1,2018-11-04,2018,11,4,08:15:00,Mañana,Av. Eva Perón 5321,AVENIDA,"PERON, EVA AV.",5321.0,9,-58.48266599,-34.66012327,MOTO-MOTO,MOTO,MOTO,8,Sunday,Fin_de_Semana
392,20180118,1,2018-11-05,2018,11,5,14:49:00,Tarde,"Peron, Juan Domingo, Tte. General y Pueyrredon Av.",AVENIDA,"PERON, JUAN DOMINGO, TTE. GENERAL",cruce_de_calles,3,-58.40612253,-34.60774301,PEATON-MOTO,PEATON,MOTO,14,Monday,Dia_de_Semana
393,20180119,1,2018-11-05,2018,11,5,22:35:00,Noche,Rabanal y San Pedrito,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",cruce_de_calles,8,-58.43613623,-34.66292532,PEATON-SD,PEATON,SD,22,Monday,Dia_de_Semana
394,20180120,1,2018-11-09,2018,11,9,13:34:00,Tarde,Monroe y Alvarez Thomas Av.,AVENIDA,MONROE,cruce_de_calles,12,-58.48250732,-34.57208238,PEATON-AUTO,PEATON,AUTO,13,Friday,Dia_de_Semana
395,20180121,1,2018-11-09,2018,11,9,16:32:00,Tarde,Rivadavia Av. y Manzoni,AVENIDA,RIVADAVIA AV.,cruce_de_calles,10,-58.49945705,-34.63743280,PEATON-PASAJEROS,PEATON,PASAJEROS,16,Friday,Dia_de_Semana
396,20180122,1,2018-11-12,2018,11,12,01:00:00,Madrugada,AU Dellepiane Luis Tte. Gral. y Larrazabal,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,cruce_de_calles,8,-58.47743966,-34.67233407,AUTO-AUTO,AUTO,AUTO,1,Monday,Dia_de_Semana
397,20180123,1,2018-11-12,2018,11,12,03:32:00,Madrugada,"Paz, Gral. Av. y Peron, Eva Av.",AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,9,-58.50251790,-34.67450313,AUTO-SD,AUTO,SD,3,Monday,Dia_de_Semana
398,20180124,1,2018-11-15,2018,11,15,19:40:00,Tarde,AU Perito Moreno y Reservistas Argentinos,AUTOPISTA,AUTOPISTA PERITO MORENO,cruce_de_calles,9,-58.52144411,-34.63682499,CARGAS-CARGAS,CARGAS,CARGAS,19,Thursday,Dia_de_Semana
399,20180125,1,2018-11-16,2018,11,16,21:12:00,Noche,Saenz Av. y Ventana,AVENIDA,SAENZ AV.,cruce_de_calles,4,-58.41650465,-34.65084045,PEATON-PASAJEROS,PEATON,PASAJEROS,21,Friday,Dia_de_Semana
400,20180126,1,2018-11-18,2018,11,18,12:11:00,Mañana,Avda. General Paz y Cnel. Ramón Falcón,AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,9,-58.52994219,-34.64055918,MOTO-AUTO,MOTO,AUTO,12,Sunday,Fin_de_Semana
401,20180127,1,2018-11-19,2018,11,19,09:14:00,Mañana,Av. Gral. Paz y Av. de los Constituyentes,AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,12,-58.50993046,-34.56919739,MOTO-MOTO,MOTO,MOTO,9,Monday,Dia_de_Semana
402,20180128,2,2018-11-25,2018,11,25,04:30:00,Madrugada,"Paz, Gral. Av. 11200",AVENIDA,"PAZ, GRAL. AV.",11200.0,9,-58.52844623,-34.64592873,AUTO-PASAJEROS,AUTO,PASAJEROS,4,Sunday,Fin_de_Semana
403,20180129,1,2018-11-28,2018,11,28,04:01:00,Madrugada,"Newbery, Jorge Av. y Guevara",AVENIDA,"NEWBERY, JORGE AV.",cruce_de_calles,15,-58.45021367,-34.58695347,MOTO-PASAJEROS,MOTO,PASAJEROS,4,Wednesday,Dia_de_Semana
404,20180130,1,2018-12-03,2018,12,3,03:00:00,Madrugada,Gaona Av. y Segurola Av.,AVENIDA,GAONA AV.,cruce_de_calles,10,-58.49022072,-34.62770192,MOTO-PASAJEROS,MOTO,PASAJEROS,3,Monday,Dia_de_Semana
405,20180131,1,2018-12-07,2018,12,7,19:10:00,Tarde,"Madero, Eduardo Av. 550",AVENIDA,"MADERO, EDUARDO AV.",550.0,1,-58.36860866,-34.60106568,MOTO-CARGAS,MOTO,CARGAS,19,Friday,Dia_de_Semana
406,20180132,1,2018-12-12,2018,12,12,08:26:00,Mañana,"AU Arturo Illia y Castillo, Ramon S.",AUTOPISTA,AUTOPISTA ARTURO ILLIA,cruce_de_calles,2,-58.39490504,-34.57241534,PEATON-CARGAS,PEATON,CARGAS,8,Wednesday,Dia_de_Semana
407,20180133,1,2018-12-12,2018,12,12,14:07:00,Tarde,Nazca Av. y Rivadavia Av.,AVENIDA,NAZCA AV.,cruce_de_calles,7,-58.46963952,-34.63070603,PEATON-CARGAS,PEATON,CARGAS,14,Wednesday,Dia_de_Semana
408,20180134,1,2018-12-12,2018,12,12,21:00:00,Noche,La Plata Av. y Caseros Av.,AVENIDA,LA PLATA AV.,cruce_de_calles,7,-58.42349365,-34.64019887,PEATON-MOTO,PEATON,MOTO,21,Wednesday,Dia_de_Semana
409,20180135,1,2018-12-18,2018,12,18,14:40:00,Tarde,Belgrano Av. y Peru,AVENIDA,BELGRANO AV.,cruce_de_calles,1,-58.37471802,-34.61265002,PEATON-PASAJEROS,PEATON,PASAJEROS,14,Tuesday,Dia_de_Semana
410,20180136,1,2018-12-18,2018,12,18,15:42:00,Tarde,Rivadavia Av. 7013,AVENIDA,RIVADAVIA AV.,7013.0,7,-58.46438789,-34.62913916,PEATON-PASAJEROS,PEATON,PASAJEROS,15,Tuesday,Dia_de_Semana
411,20180137,1,2018-12-18,2018,12,18,20:15:00,Noche,Adolfo Alsina y Santiago del Estero,CALLE,"ALSINA, ADOLFO",cruce_de_calles,1,-58.38481975,-34.61100424,MOTO-PASAJEROS,MOTO,PASAJEROS,20,Tuesday,Dia_de_Semana
412,20180138,1,2018-12-21,2018,12,21,09:30:00,Mañana,Bermudez 1893,CALLE,BERMUDEZ,1893.0,10,-58.50751833,-34.62073702,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS,9,Friday,Dia_de_Semana
413,20180139,1,2018-12-22,2018,12,22,06:30:00,Madrugada,Santander 1974,CALLE,SANTANDER,1974.0,7,-58.44682986,-34.63888084,MOTO-MOTO,MOTO,MOTO,6,Saturday,Fin_de_Semana
414,20180140,1,2018-12-22,2018,12,22,08:05:00,Mañana,Julieta Lanteri 1400,CALLE,LANTERI JULIETA,1400.0,1,-58.36004650,-34.61381341,AUTO-AUTO,AUTO,AUTO,8,Saturday,Fin_de_Semana
415,20180141,1,2018-12-22,2018,12,22,17:40:00,Tarde,Maza y Av. Independencia,AVENIDA,MAZA,cruce_de_calles,5,-58.41509546,-34.62085945,PEATON-MOTO,PEATON,MOTO,17,Saturday,Fin_de_Semana
416,20180142,1,2018-12-25,2018,12,25,13:30:00,Tarde,"PAZ, GRAL. AV. 5172",AVENIDA,"PAZ, GRAL. AV.",5172.0,12,-58.50997604,-34.57251072,CARGAS-PASAJEROS,CARGAS,PASAJEROS,13,Tuesday,Dia_de_Semana
417,20180143,1,2018-12-29,2018,12,29,05:25:00,Madrugada,"Olivera Av. y Alberdi, Juan Bautista Av.",AVENIDA,OLIVERA AV.,cruce_de_calles,10,-58.48606475,-34.64047818,MOTO-AUTO,MOTO,AUTO,5,Saturday,Fin_de_Semana
418,20190001,1,2019-01-08,2019,1,8,08:30:00,Mañana,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12",AVENIDA,"CASTILLO, RAMON S., PRES. AV.",cruce_de_calles,2,-58.38526125,-34.57805810,MOTO-CARGAS,MOTO,CARGAS,8,Tuesday,Dia_de_Semana
419,20190002,1,2019-01-09,2019,1,9,04:00:00,Madrugada,"CASTAÑARES AV. Y MORENO, PERITO AV.",AVENIDA,CASTA?ARES AV.,cruce_de_calles,7,-58.45463662,-34.65082149,AUTO-CARGAS,AUTO,CARGAS,4,Wednesday,Dia_de_Semana
420,20190003,1,2019-01-12,2019,1,12,08:00:00,Mañana,SAN MARTIN AV. Y TERRADA,AVENIDA,SAN MARTIN AV.,cruce_de_calles,15,-58.49121672,-34.59718073,MOTO-AUTO,MOTO,AUTO,8,Saturday,Fin_de_Semana
421,20190004,1,2019-01-14,2019,1,14,19:58:00,Tarde,"PERON, EVA AV. Y MEDINA",AVENIDA,"PERON, EVA AV.",cruce_de_calles,9,-58.47325712,-34.65284605,AUTO-PASAJEROS,AUTO,PASAJEROS,19,Monday,Dia_de_Semana
422,20190005,1,2019-01-19,2019,1,19,12:00:00,Mañana,"JUSTO, JUAN B. AV. Y ALVAREZ JONTE AV.",AVENIDA,"JUSTO, JUAN B. AV.",cruce_de_calles,10,-58.52108101,-34.63382309,MOTO-CARGAS,MOTO,CARGAS,12,Saturday,Fin_de_Semana
423,20190006,1,2019-01-23,2019,1,23,05:45:00,Madrugada,"OBLIGADO RAFAEL, AV. COSTANERA 4650",AVENIDA,"OBLIGADO RAFAEL, AV.COSTANERA",4650.0,14,-58.41652702,-34.55509606,PEATON-AUTO,PEATON,AUTO,5,Wednesday,Dia_de_Semana
424,20190007,1,2019-01-26,2019,1,26,19:34:00,Tarde,"MITRE, BARTOLOME Y YATAY",CALLE,"MITRE, BARTOLOME",cruce_de_calles,5,-58.42891604,-34.61071660,MOTO-AUTO,MOTO,AUTO,19,Saturday,Fin_de_Semana
425,20190008,1,2019-01-30,2019,1,30,22:45:00,Noche,"PAZ, GRAL. AV. 16080",AVENIDA,"PAZ, GRAL. AV.",16080.0,8,-58.47802293,-34.69156793,MULTIPLE,MOTO,MULTIPLE,22,Wednesday,Dia_de_Semana
426,20190009,1,2019-01-31,2019,1,31,14:55:00,Tarde,CHACABUCO Y SAN JUAN AV.,AVENIDA,CHACABUCO,cruce_de_calles,1,-58.37564821,-34.62200207,MOTO-AUTO,MOTO,AUTO,14,Thursday,Dia_de_Semana
427,20190010,2,2019-02-02,2019,2,2,07:50:00,Mañana,DEL LIBERTADOR AV. 4100,AVENIDA,DEL LIBERTADOR AV.,4100.0,14,-58.42668489,-34.56961468,PEATON-AUTO,PEATON,AUTO,7,Saturday,Fin_de_Semana
428,20190011,1,2019-02-10,2019,2,10,01:00:00,Madrugada,"PAZ, GRAL. AV. Y ALBERDI, JUAN BAUTISTA AV.",AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,9,-58.51839930,-34.66252488,PEATON-AUTO,PEATON,AUTO,1,Sunday,Fin_de_Semana
429,20190012,1,2019-02-17,2019,2,17,03:16:00,Madrugada,"CASTAÑARES AV. Y GORDILLO, TIMOTEO",AVENIDA,CASTA?ARES AV.,cruce_de_calles,8,-58.48432691,-34.67665828,MOTO-AUTO,MOTO,AUTO,3,Sunday,Fin_de_Semana
430,20190013,1,2019-02-20,2019,2,20,07:30:00,Mañana,SALVIGNY Y MOM,CALLE,SALVIGNY,cruce_de_calles,7,-58.43383830,-34.64457699,PEATON-AUTO,PEATON,AUTO,7,Wednesday,Dia_de_Semana
431,20190014,1,2019-02-20,2019,2,20,17:30:00,Tarde,"LAMARCA, EMILIO 5402",CALLE,"LAMARCA, EMILIO",5402.0,11,-58.51664939,-34.58657938,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,17,Wednesday,Dia_de_Semana
432,20190015,1,2019-02-23,2019,2,23,06:57:00,Madrugada,SAN MARTIN AV. 5638,AVENIDA,SAN MARTIN AV.,5638.0,11,-58.49613012,-34.59703502,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,6,Saturday,Fin_de_Semana
433,20190016,1,2019-02-24,2019,2,24,02:00:00,Madrugada,"CARRILLO, RAMON, DR. Y FINOCHIETTO ENRIQUE DR.",CALLE,"CARRILLO, RAMON, DR.",cruce_de_calles,4,-58.38313603,-34.63356284,MOTO-PASAJEROS,MOTO,PASAJEROS,2,Sunday,Fin_de_Semana
434,20190017,1,2019-03-03,2019,3,3,07:00:00,Mañana,MEXICO Y PICHINCHA,CALLE,MEXICO,cruce_de_calles,3,-58.39914719,-34.61632317,AUTO-PASAJEROS,AUTO,PASAJEROS,7,Sunday,Fin_de_Semana
435,20190018,1,2019-03-03,2019,3,3,23:30:00,Noche,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",AUTOPISTA,"CANTILO, INT.",cruce_de_calles,13,-58.44927253,-34.54048625,PEATON-AUTO,PEATON,AUTO,23,Sunday,Fin_de_Semana
436,20190019,1,2019-03-06,2019,3,6,12:00:00,Mañana,DEL LIBERTADOR AV. 6326,AVENIDA,DEL LIBERTADOR AV.,6326.0,13,-58.45049163,-34.55374003,MOTO-AUTO,MOTO,AUTO,12,Wednesday,Dia_de_Semana
437,20190020,1,2019-03-07,2019,3,7,21:01:00,Noche,CHICLANA AV. 3444,AVENIDA,CHICLANA AV.,3444.0,5,-58.41288952,-34.63572989,MOTO-AUTO,MOTO,AUTO,21,Thursday,Dia_de_Semana
438,20190021,1,2019-03-15,2019,3,15,22:50:00,Noche,BOYACA AV. Y YERBAL,AVENIDA,BOYACA AV.,cruce_de_calles,7,-58.45743597,-34.62561234,MOTO-AUTO,MOTO,AUTO,22,Friday,Dia_de_Semana
439,20190022,1,2019-03-15,2019,3,15,00:00:00,Madrugada,ENTRE RIOS AV. BAJO PUENTE AUTOPISTA (1260 APROX),AVENIDA,ENTRE RIOS AV.,1260.0,1,-58.39123782,-34.62352245,AUTO-SD,AUTO,SD,0,Friday,Dia_de_Semana
440,20190023,1,2019-03-16,2019,3,16,08:28:00,Mañana,"PAZ, GRAL. AV. Y JACQUES, AMADEO",AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,9,-58.52922765,-34.63637963,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,8,Saturday,Fin_de_Semana
441,20190024,1,2019-03-19,2019,3,19,07:12:00,Mañana,ANTARTIDA ARGENTINA AV. 1325,AVENIDA,ANTARTIDA ARGENTINA AV.,1325.0,1,-58.37208118,-34.58541957,MOTO-CARGAS,MOTO,CARGAS,7,Tuesday,Dia_de_Semana
442,20190025,1,2019-03-22,2019,3,22,13:10:00,Tarde,"MITRE, BARTOLOME Y SANCHEZ DE BUSTAMANTE",CALLE,"MITRE, BARTOLOME",cruce_de_calles,5,-58.41458534,-34.60937557,PEATON-AUTO,PEATON,AUTO,13,Friday,Dia_de_Semana
444,20190027,1,2019-03-28,2019,3,28,11:11:00,Mañana,SANTA FE AV. Y AZCUENAGA,AVENIDA,SANTA FE AV.,cruce_de_calles,2,-58.39990285,-34.59511714,MULTIPLE,BICICLETA,MULTIPLE,11,Thursday,Dia_de_Semana
443,20190026,1,2019-03-28,2019,3,28,07:32:00,Mañana,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LARRAZABAL",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",cruce_de_calles,8,-58.47976785,-34.69153196,PEATON-PASAJEROS,PEATON,PASAJEROS,7,Thursday,Dia_de_Semana
445,20190028,1,2019-04-06,2019,4,6,09:15:00,Mañana,"JUSTO, JUAN B. AV. y OROÑO, NICASIO",AVENIDA,"JUSTO, JUAN B. AV.",cruce_de_calles,11,-58.46051346,-34.60588536,PEATON-PASAJEROS,PEATON,PASAJEROS,9,Saturday,Fin_de_Semana
446,20190029,1,2019-04-07,2019,4,7,10:15:00,Mañana,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LACARRA AV.",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",cruce_de_calles,8,-58.47976785,-34.69153196,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,10,Sunday,Fin_de_Semana
447,20190030,1,2019-04-09,2019,4,9,16:00:00,Tarde,"ALVAREZ, DONATO, TTE. GRAL. Y YERBAL",CALLE,"ALVAREZ, DONATO, TTE. GRAL.",cruce_de_calles,7,-58.45457546,-34.62447891,MOTO-CARGAS,MOTO,CARGAS,16,Tuesday,Dia_de_Semana
448,20190031,1,2019-04-12,2019,4,12,19:55:00,Tarde,"CORDOBA AV. Y MADERO, EDUARDO AV.",AVENIDA,CORDOBA AV.,cruce_de_calles,1,-58.36951669,-34.59832047,BICICLETA-CARGAS,BICICLETA,CARGAS,19,Friday,Dia_de_Semana
449,20190032,1,2019-04-16,2019,4,16,11:00:00,Mañana,"CAMARONES Y ALVAREZ, DONATO, TTE. GRAL. AV.",AVENIDA,CAMARONES,cruce_de_calles,11,-58.46415322,-34.60443790,PEATON-AUTO,PEATON,AUTO,11,Tuesday,Dia_de_Semana
450,20190033,1,2019-04-18,2019,4,18,01:00:00,Madrugada,"AUTOPISTA 25 DE MAYO Y HUERGO, ING. AV.",AUTOPISTA,AUTOPISTA 25 DE MAYO,cruce_de_calles,1,-58.36607137,-34.62150748,MOTO-SD,MOTO,SD,1,Thursday,Dia_de_Semana
451,20190034,1,2019-04-21,2019,4,21,09:08:00,Mañana,"MORENO, PERITO AV. 3050",AVENIDA,"MORENO, PERITO AV.",3050.0,7,-58.45537373,-34.65093074,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,9,Sunday,Fin_de_Semana
452,20190035,1,2019-04-23,2019,4,23,14:10:00,Tarde,SUIPACHA 665,CALLE,SUIPACHA,665.0,1,-58.37942637,-34.60053054,PEATON-BICICLETA,PEATON,BICICLETA,14,Tuesday,Dia_de_Semana
453,20190036,1,2019-04-26,2019,4,26,22:46:00,Noche,RIGLOS Y FORMOSA,CALLE,RIGLOS,cruce_de_calles,6,-58.43680440,-34.62147504,MOTO-AUTO,MOTO,AUTO,22,Friday,Dia_de_Semana
454,20190037,1,2019-05-01,2019,5,1,23:10:00,Noche,LA RIOJA E INDEPENDENCIA AV.,AVENIDA,LA RIOJA,cruce_de_calles,3,-58.40778291,-34.61971907,MOTO-AUTO,MOTO,AUTO,23,Wednesday,Dia_de_Semana
455,20190038,1,2019-05-04,2019,5,4,14:10:00,Tarde,"UDAONDO, GUILLERMO AV. Y FIGUEROA ALCORTA, PRES. AV.",AVENIDA,"UDAONDO, GUILLERMO AV.",cruce_de_calles,13,-58.45212523,-34.54628513,PEATON-MOTO,PEATON,MOTO,14,Saturday,Fin_de_Semana
520,20190105,1,2019-05-05,2019,5,5,11:00:00,Mañana,SANTO TOME Y SEGUROLA AV.,AVENIDA,SANTO TOME,cruce_de_calles,10,-58.50512382,-34.61520391,PEATON-AUTO,PEATON,AUTO,11,Sunday,Fin_de_Semana
457,20190040,1,2019-05-09,2019,5,9,12:45:00,Mañana,PUAN Y SANTANDER,CALLE,PUAN,cruce_de_calles,7,-58.44263580,-34.63679732,MOTO-SD,MOTO,SD,12,Thursday,Dia_de_Semana
456,20190039,1,2019-05-09,2019,5,9,03:05:00,Madrugada,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,SAN PEDRITO AV.,cruce_de_calles,7,-58.46749188,-34.63551751,MOTO-AUTO,MOTO,AUTO,3,Thursday,Dia_de_Semana
458,20190041,1,2019-05-11,2019,5,11,20:30:00,Noche,"ALBERDI, JUAN BAUTISTA AV. Y ANDALGALA",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",cruce_de_calles,9,-58.51140289,-34.65846419,MULTIPLE,AUTO,MULTIPLE,20,Saturday,Fin_de_Semana
459,20190042,1,2019-05-14,2019,5,14,15:00:00,Tarde,LIMA Y CONSTITUCION,CALLE,LIMA,cruce_de_calles,1,-58.38211431,-34.62465368,PEATON-PASAJEROS,PEATON,PASAJEROS,15,Tuesday,Dia_de_Semana
460,20190043,1,2019-05-21,2019,5,21,09:00:00,Mañana,"CORDOBA AV. Y MADERO, EDUARDO AV.",AVENIDA,CORDOBA AV.,cruce_de_calles,1,-58.36951669,-34.59832047,BICICLETA-CARGAS,BICICLETA,CARGAS,9,Tuesday,Dia_de_Semana
461,20190044,1,2019-05-27,2019,5,27,12:45:00,Mañana,BOEDO AV. 650,AVENIDA,BOEDO AV.,650.0,5,-58.41635217,-34.62036547,PEATON-MOTO,PEATON,MOTO,12,Monday,Dia_de_Semana
462,20190045,1,2019-06-03,2019,6,3,07:27:00,Mañana,DEL LIBERTADOR AV. Y REPUBLICA DE LA INDIA,AVENIDA,DEL LIBERTADOR AV.,cruce_de_calles,14,-58.41316147,-34.57579669,MOTO-CARGAS,MOTO,CARGAS,7,Monday,Dia_de_Semana
463,20190046,1,2019-06-04,2019,6,4,09:00:00,Mañana,GRAL PAZ Y CABILDO,AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,13,-58.47617802,-34.53825652,MOTO-AUTO,MOTO,AUTO,9,Tuesday,Dia_de_Semana
464,20190047,1,2019-06-06,2019,6,6,10:00:00,Mañana,CASEROS AV. 1700,AVENIDA,CASEROS AV.,1700.0,4,-58.38641783,-34.63330028,PEATON-CARGAS,PEATON,CARGAS,10,Thursday,Dia_de_Semana
465,20190048,1,2019-06-07,2019,6,7,07:00:00,Mañana,AVELLANEDA AV. 1548,AVENIDA,AVELLANEDA AV.,1548.0,6,-58.45322169,-34.62038137,MOTO-CARGAS,MOTO,CARGAS,7,Friday,Dia_de_Semana
466,20190049,1,2019-06-08,2019,6,8,09:20:00,Mañana,CIUDAD DE LA PAZ Y MENDOZA,CALLE,CIUDAD DE LA PAZ,cruce_de_calles,13,-58.45849057,-34.56166498,PEATON-CARGAS,PEATON,CARGAS,9,Saturday,Fin_de_Semana
467,20190050,1,2019-06-08,2019,6,8,23:35:00,Noche,"SALGUERO, JERONIMO Y HONDURAS AV.",AVENIDA,"SALGUERO, JERONIMO",cruce_de_calles,14,-58.41829559,-34.59411677,MOTO-CARGAS,MOTO,CARGAS,23,Saturday,Fin_de_Semana
468,20190051,1,2019-06-11,2019,6,11,10:00:00,Mañana,"FILIBERTO, JUAN DE DIOS Y OLAVARRIA",CALLE,"FILIBERTO, JUAN DE DIOS",cruce_de_calles,4,-58.36376488,-34.63832093,MOTO-AUTO,MOTO,AUTO,10,Tuesday,Dia_de_Semana
469,20190053,1,2019-06-14,2019,6,14,17:20:00,Tarde,ASTURIAS AV. Y CASTAÑARES AV.,AVENIDA,ASTURIAS AV.,cruce_de_calles,8,-58.46442668,-34.66004784,AUTO-AUTO,AUTO,AUTO,17,Friday,Dia_de_Semana
470,20190054,1,2019-06-20,2019,6,20,03:00:00,Madrugada,GANDARA 2976,CALLE,GANDARA,2976.0,15,-58.48222035,-34.58428769,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,3,Thursday,Dia_de_Semana
471,20190055,1,2019-06-20,2019,6,20,19:45:00,Tarde,"GUEVARA, TRINIDAD Y MADERO, EDUARDO AV.",AVENIDA,"GUEVARA, TRINIDAD",cruce_de_calles,1,-58.36819005,-34.60283208,MOTO-PASAJEROS,MOTO,PASAJEROS,19,Thursday,Dia_de_Semana
472,20190056,1,2019-06-29,2019,6,29,17:16:00,Tarde,BOYACA AV. 305,AVENIDA,BOYACA AV.,305.0,7,-58.45877601,-34.62330939,PEATON-AUTO,PEATON,AUTO,17,Saturday,Fin_de_Semana
473,20190057,1,2019-07-05,2019,7,5,19:00:00,Tarde,ARTILLEROS Y LA PAMPA,CALLE,ARTILLEROS,cruce_de_calles,13,-58.44196498,-34.55760517,PEATON-AUTO,PEATON,AUTO,19,Friday,Dia_de_Semana
474,20190058,1,2019-07-10,2019,7,10,09:20:00,Mañana,AUTOPISTA PERITO MORENO ALTURA PASO A NIVEL DE IRIGOYEN,AUTOPISTA,AUTOPISTA PERITO MORENO,cruce_de_calles,10,-58.50622631,-34.63627822,MOTO-PASAJEROS,MOTO,PASAJEROS,9,Wednesday,Dia_de_Semana
475,20190059,1,2019-07-13,2019,7,13,22:35:00,Noche,15 DE NOVIEMBRE DE 1889 Y SANTIAGO DEL ESTERO,CALLE,15 DE NOVIEMBRE DE 1889,cruce_de_calles,1,-58.38410880,-34.63099197,MOTO-PASAJEROS,MOTO,PASAJEROS,22,Saturday,Fin_de_Semana
476,20190060,1,2019-07-17,2019,7,17,11:20:00,Mañana,"ACOSTA, MARIANO AV. Y FALCON, RAMON L., CNEL.",AVENIDA,"ACOSTA, MARIANO AV.",cruce_de_calles,10,-58.48100602,-34.63504312,PEATON-AUTO,PEATON,AUTO,11,Wednesday,Dia_de_Semana
477,20190061,1,2019-07-17,2019,7,17,18:40:00,Tarde,11 DE SEPTIEMBRE DE 1888 Y MENDOZA,CALLE,11 DE SEPTIEMBRE DE 1888,cruce_de_calles,13,-58.45200171,-34.55781320,PEATON-PASAJEROS,PEATON,PASAJEROS,18,Wednesday,Dia_de_Semana
